"pkey";"fkPrikaz";"fkOtdelenie";"fkProfKo";"DateInput";"PostPatVsego";"PostPatSels";"PostPatDet";"PostPatPens";"PervIzPatVsego";"PervIzPatSels";"PervIzPatPens";"PervVPatVsego";"PervVPatSels";"PervVPatPens";"VypPatVsego";"VypPatSels";"VypPatDet";"VypPatPens";"UmrPatVsego";"UmrPatSels";"UmrPatTekSutki";"DateAdd";"PervIzDet";"PervVDet";"UmrPatDet";"UmrPatPens"
7397;5;1;3;16.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7398;5;1;3;17.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7399;5;1;3;18.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7400;5;1;3;19.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7401;5;1;3;20.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7402;5;1;3;21.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7403;5;1;3;22.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7404;5;1;3;23.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7405;5;1;3;24.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7406;5;2;1;22.3.2019 0:00:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7407;5;2;1;23.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7408;5;2;1;24.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7409;5;2;2;22.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7410;5;2;2;23.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7411;5;2;2;24.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7412;5;2;2;25.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7413;5;2;2;26.3.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7414;5;2;3;22.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7415;5;2;3;23.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7416;5;2;3;24.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7417;5;3;1;22.3.2019 0:00:00;2;0;0;0;0;0;0;1;0;0;4;2;0;2;0;0;0;26.3.2019 0:00:00;0;0;0;0
7418;5;3;1;23.3.2019 0:00:00;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7419;5;3;1;24.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7420;5;3;3;22.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;26.3.2019 0:00:00;0;0;0;0
7421;5;1;1;25.3.2019 0:00:00;3;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;26.3.2019 0:00:00;0;0;0;0
7422;5;3;3;23.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7423;5;3;3;24.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7424;5;3;3;25.3.2019 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7425;5;3;1;25.3.2019 0:00:00;7;1;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7426;5;2;1;25.3.2019 0:00:00;3;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7427;5;2;1;26.3.2019 0:00:00;3;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;27.3.2019 0:00:00;0;0;0;0
7428;5;1;1;26.3.2019 0:00:00;5;2;0;1;0;0;0;0;0;0;4;2;0;1;0;0;0;27.3.2019 0:00:00;0;0;0;0
7429;5;3;1;26.3.2019 0:00:00;5;2;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;27.3.2019 0:00:00;0;0;0;0
7430;5;3;3;26.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.3.2019 0:00:00;0;0;0;0
7431;5;2;1;27.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.3.2019 0:00:00;0;0;0;0
7432;5;2;2;27.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;28.3.2019 0:00:00;0;0;0;0
7433;5;2;3;25.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.3.2019 0:00:00;0;0;0;0
7434;5;2;3;26.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.3.2019 0:00:00;0;0;0;0
7435;5;2;3;27.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.3.2019 0:00:00;0;0;0;0
7436;5;1;1;27.3.2019 0:00:00;1;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;28.3.2019 0:00:00;0;0;0;0
7437;5;3;3;27.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.3.2019 0:00:00;0;0;0;0
7438;5;3;1;27.3.2019 0:00:00;5;0;0;1;0;0;0;0;0;0;5;3;0;1;0;0;0;28.3.2019 0:00:00;0;0;0;0
7439;5;1;1;28.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.3.2019 0:00:00;0;0;0;0
7440;5;3;1;28.3.2019 0:00:00;2;1;0;2;0;0;0;0;0;0;5;0;0;0;0;0;0;29.3.2019 0:00:00;0;0;0;0
7441;5;3;3;28.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;29.3.2019 0:00:00;0;0;0;0
7442;5;2;1;28.3.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;29.3.2019 0:00:00;0;0;0;0
7443;5;2;2;28.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.3.2019 0:00:00;0;0;0;0
7444;5;1;1;29.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7445;5;1;1;30.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7446;5;1;1;31.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7447;5;2;1;29.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;1.4.2019 0:00:00;0;0;0;0
7448;5;2;1;30.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7449;5;2;1;31.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7450;5;2;2;29.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7451;5;2;2;30.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7452;5;2;2;31.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7453;5;3;1;29.3.2019 0:00:00;5;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7454;5;3;1;30.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7455;5;3;1;31.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4.2019 0:00:00;0;0;0;0
7456;5;1;1;1.4.2019 0:00:00;3;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;3.4.2019 0:00:00;0;0;0;0
7457;5;2;1;1.4.2019 0:00:00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3.4.2019 0:00:00;0;0;0;0
7458;5;2;2;1.4.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4.2019 0:00:00;0;0;0;0
7459;5;3;1;1.4.2019 0:00:00;8;1;0;0;0;0;0;1;0;0;7;3;0;0;0;0;0;3.4.2019 0:00:00;0;0;0;0
7460;5;1;1;2.4.2019 0:00:00;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7461;5;1;1;3.4.2019 0:00:00;2;1;0;0;0;0;0;1;1;0;4;2;0;1;0;0;0;8.4.2019 0:00:00;0;0;0;0
7462;5;1;1;4.4.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7463;5;1;1;5.4.2019 0:00:00;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7464;5;1;1;6.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7465;5;1;1;7.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7466;5;2;1;2.4.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7467;5;2;1;3.4.2019 0:00:00;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7468;5;2;1;4.4.2019 0:00:00;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7469;5;2;1;5.4.2019 0:00:00;3;1;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;8.4.2019 0:00:00;0;0;0;0
7470;5;2;1;6.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7471;5;2;1;7.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7472;5;2;2;2.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7473;5;2;2;3.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7474;5;2;2;4.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7475;5;2;2;5.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7476;5;2;2;6.4.2019 0:00:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7477;5;2;2;7.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7478;5;3;1;2.4.2019 0:00:00;4;1;0;1;0;0;0;0;0;0;7;1;0;1;0;0;0;8.4.2019 0:00:00;0;0;0;0
7479;5;3;1;3.4.2019 0:00:00;4;0;0;1;1;1;0;1;0;0;3;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7480;5;3;1;4.4.2019 0:00:00;3;1;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;8.4.2019 0:00:00;0;0;0;0
7481;5;3;1;5.4.2019 0:00:00;4;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;8.4.2019 0:00:00;0;0;0;0
7482;5;3;1;6.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7483;5;3;1;7.4.2019 0:00:00;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7484;5;3;3;29.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7485;5;3;3;30.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7486;5;3;3;31.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7487;5;3;3;1.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7488;5;3;3;2.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7489;5;3;3;3.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7490;5;3;3;4.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7491;5;3;3;5.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7492;5;3;3;6.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7493;5;2;3;28.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7494;5;2;3;29.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7495;5;2;3;30.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7496;5;2;3;31.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7497;5;2;3;1.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7498;5;2;3;2.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7499;5;2;3;3.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7500;5;2;3;4.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7501;5;2;3;5.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7502;5;2;3;6.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8.4.2019 0:00:00;0;0;0;0
7503;5;2;1;8.4.2019 0:00:00;4;1;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;10.4.2019 0:00:00;0;0;0;0
7504;5;2;2;8.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.4.2019 0:00:00;0;0;0;0
7505;5;1;1;8.4.2019 0:00:00;4;0;0;1;0;0;0;0;0;0;4;1;0;1;0;0;0;10.4.2019 0:00:00;0;0;0;0
7506;5;3;1;8.4.2019 0:00:00;3;0;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;10.4.2019 0:00:00;0;0;0;0
7507;5;3;1;9.4.2019 0:00:00;3;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;11.4.2019 0:00:00;0;0;0;0
7508;5;2;1;9.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.4.2019 0:00:00;0;0;0;0
7509;5;2;2;9.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.4.2019 0:00:00;0;0;0;0
7510;5;3;1;10.4.2019 0:00:00;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;11.4.2019 0:00:00;0;0;0;0
7511;5;1;1;9.4.2019 0:00:00;4;4;0;2;0;0;0;0;0;0;5;1;0;1;0;0;0;11.4.2019 0:00:00;0;0;0;0
7512;5;1;1;10.4.2019 0:00:00;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;11.4.2019 0:00:00;0;0;0;0
7513;5;2;1;10.4.2019 0:00:00;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.4.2019 0:00:00;0;0;0;0
7514;5;2;2;10.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;11.4.2019 0:00:00;0;0;0;0
7515;5;1;1;11.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7516;5;1;1;12.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7517;5;1;1;13.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7518;5;1;1;14.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7519;5;1;1;15.4.2019 0:00:00;5;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7520;5;2;1;11.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;16.4.2019 0:00:00;0;0;0;0
7521;5;2;1;12.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7522;5;2;1;13.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7523;5;2;1;14.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7524;5;2;1;15.4.2019 0:00:00;1;1;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7525;5;2;2;11.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7526;5;2;2;12.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7527;5;2;2;13.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7528;5;2;2;14.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7529;5;2;2;15.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7530;5;3;1;11.4.2019 0:00:00;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7531;5;3;1;12.4.2019 0:00:00;4;0;0;0;0;0;0;0;0;0;4;1;0;2;0;0;0;16.4.2019 0:00:00;0;0;0;0
7532;5;3;1;13.4.2019 0:00:00;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7533;5;3;1;14.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7534;5;3;1;15.4.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;16.4.2019 0:00:00;0;0;0;0
7535;5;3;3;7.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7536;5;3;3;8.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7537;5;3;3;9.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7538;5;3;3;10.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7539;5;3;3;11.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7540;5;3;3;12.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7541;5;3;3;13.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7542;5;3;3;14.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7543;5;3;3;15.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16.4.2019 0:00:00;0;0;0;0
7544;5;1;1;16.4.2019 0:00:00;0;0;0;0;1;0;1;0;0;0;2;1;0;0;0;0;0;17.4.2019 0:00:00;0;0;0;0
7545;5;2;1;16.4.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.4.2019 0:00:00;0;0;0;0
7546;5;2;2;16.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;17.4.2019 0:00:00;0;0;0;0
7547;5;3;1;16.4.2019 0:00:00;3;1;0;0;0;0;0;1;0;1;5;1;0;1;0;0;0;17.4.2019 0:00:00;0;0;0;0
7548;5;1;1;17.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;18.4.2019 0:00:00;0;0;0;0
7549;5;2;1;17.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.4.2019 0:00:00;0;0;0;0
7550;5;2;2;17.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.4.2019 0:00:00;0;0;0;0
7551;5;3;1;17.4.2019 0:00:00;8;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;18.4.2019 0:00:00;0;0;0;0
7552;5;3;1;18.4.2019 0:00:00;3;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7553;5;3;1;19.4.2019 0:00:00;7;3;0;2;0;0;0;1;0;1;8;2;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7554;5;3;1;20.4.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7555;5;3;1;21.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7556;5;3;1;22.4.2019 0:00:00;4;1;0;0;0;0;0;1;1;0;3;0;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7557;5;2;1;18.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7558;5;2;1;19.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7559;5;1;1;18.4.2019 0:00:00;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7560;5;1;1;19.4.2019 0:00:00;2;0;0;1;1;0;1;0;0;0;4;2;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7561;5;1;1;20.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7562;5;1;1;21.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7563;5;1;1;22.4.2019 0:00:00;6;2;0;0;1;1;0;0;0;0;5;1;0;0;0;0;0;23.4.2019 0:00:00;0;0;0;0
7564;5;2;1;20.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7565;5;2;1;21.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7566;5;2;1;22.4.2019 0:00:00;3;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7567;5;2;1;23.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7568;5;2;2;18.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7569;5;2;2;19.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7570;5;2;2;20.4.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7571;5;2;2;21.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7572;5;2;2;22.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7573;5;2;2;23.4.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.4.2019 0:00:00;0;0;0;0
7574;5;3;1;23.4.2019 0:00:00;3;0;0;1;0;0;0;0;0;0;4;1;0;1;0;0;0;24.4.2019 0:00:00;0;0;0;0
